epsilon_decay_rate,min_exploration_rate,discount_factor_g,start_learning_rate_a,min_learning_rate_a,learning_decay_rate,success_rate
0.00031815818955469786,0.00011676939143647734,0.9645863363408133,0.8013793485504952,0.0007715398181346898,0.00015239839205765006,57.99999999999999
0.00021742469219772652,0.00023648990848444343,0.9741083669431844,0.6816603229343807,0.001263094438756141,0.00025256500078616194,56.266666666666666
5.8893359998483674e-05,7.099143540845706e-05,0.9569766862710819,0.8109494083191119,0.0029876187914146366,6.875677871013983e-05,59.73333333333334
8.891188113620887e-05,0.00030487279490893,0.9866398277311942,0.55177432585688,0.007314744786840398,0.0004505921987378915,60.13333333333334
0.0007346858126434049,0.00013352277219311128,0.9537504474389028,0.24035055613248166,0.0002903832202307944,0.00018889632928929868,57.06666666666666
1.776965926481777e-06,3.0199606253146744e-05,0.9643074793452009,0.44500628367846473,0.004905234886241116,5.220152779141051e-05,51.733333333333334
0.0004453924877969581,4.721675084494831e-05,0.9782315147264955,0.8890807054045564,0.0016819942914030551,0.0006669784746018762,49.333333333333336
0.0009167142903318963,0.0001717167197762761,0.9677207038867447,0.6942667874982795,0.00017908924515391088,0.00031588630434079294,0.0
4.2196333616504255e-05,8.453526280760804e-05,0.984182620418021,0.6181535757046606,0.0003762915749111175,0.00010877008769482951,58.93333333333334
0.00024313581936582444,0.0003425332989514388,0.9716503067806833,0.35835998805726255,0.05454795474147076,7.77706418337712e-05,60.13333333333334
0.00017378700571016043,4.908714786971905e-05,0.9470349744696364,0.8207047765679787,0.0007284686040144924,0.00014696493613458107,55.06666666666666
0.00010620340278335069,5.079257142995214e-05,0.9272658696408287,0.8862592541122997,0.0005855083091686396,0.00016724877707739722,60.66666666666667
0.00011101978352779998,2.617117940021821e-05,0.9607649771996548,0.7728456826993578,0.0029383002677667905,0.00030176231625438684,53.86666666666666
0.00020785263778255614,0.0001980905500000641,0.9418167074852343,0.7110032235861999,0.0010798128397926806,4.518777949969826e-05,55.2
0.00034951448134342984,3.801641020089074e-05,0.9518413215792411,0.18813193016235683,0.010525098840836638,0.00013409370467959325,59.46666666666667
0.0006143754723756782,0.00014887468066482072,0.9316632809340251,0.7726151241040954,0.005046135432583716,8.397007049845818e-05,0.13333333333333333
1.4092937766977966e-05,9.077830649576756e-05,0.9202030192454461,0.6641237205066575,0.00040569088493618336,0.0001875994711672204,52.53333333333333
0.0001544600176231914,7.050501386855254e-05,0.9430847391294652,0.5159978922462155,0.0019473723464880099,0.00038989571345343426,59.599999999999994
7.573049168714104e-05,5.247831561421309e-05,0.9598148627556157,0.8324215875651446,0.0009422318413319289,0.0002555454253707881,61.73333333333333
6.578247897826474e-05,1.5648626023747018e-05,0.9594466576241114,0.7345340334607681,0.00015212689849488539,0.0002740075459793433,54.800000000000004
4.298512599181411e-05,5.1007813488907294e-05,0.966072678477974,0.83488370418514,0.0010067656100084994,0.0002180101582028483,47.599999999999994
0.00025411976524926106,5.6911256957564484e-05,0.9771463383103314,0.8884215276374173,0.0005266537636032068,0.000522739676247427,48.13333333333333
7.7392254488445e-05,3.7338559474515565e-05,0.9465551058548142,0.829179758992037,0.001391624203548759,0.00039009094228054553,60.0
0.00041229386932370107,0.00010989117346130368,0.9728677953279854,0.7515619335101604,0.0024217236592116633,0.0006990615061869805,0.0
2.732838268122787e-05,0.00027198467445993025,0.9518768112365437,0.653304093910518,0.000618367108983151,0.0001129812404423287,33.733333333333334
0.00017962543029695404,2.7921841490160097e-05,0.9611965445672225,0.17375408284688365,0.0009505643966231626,0.00017550195818942106,60.4
1.7512609209632435e-05,0.0003670582815164363,0.9017738589564619,0.2921872114691344,0.0016844062670608431,0.00022202115636679802,40.93333333333333
0.00011644295147250881,2.325016568939271e-05,0.9926501832852062,0.5663994991338938,0.0036757420031068564,0.0008268096708542036,57.99999999999999
0.000646616521732585,7.644586857037954e-05,0.9823575121756302,0.7302395383566291,0.00040428238017244995,0.000268379566032761,0.0
8.35076854411285e-05,6.0523137313445976e-05,0.9562893619971935,0.8269422354326896,0.001304268747459399,0.00036013214292233926,61.199999999999996
5.085664830255444e-05,5.9577880677117396e-05,0.956551756714126,0.8061769469884186,0.0011475338606533425,0.00044534320923748726,46.0
8.648604551223971e-05,4.221049367773668e-05,0.9692455122783983,0.8452388493057708,0.0007833842734654325,0.0003491778678914015,60.0
0.00013017299618724973,5.818072006262384e-05,0.9630938528629421,0.8911037607276328,0.0014644612396443166,0.0005030644027530401,61.73333333333333
3.497472832327219e-06,9.641560316377121e-05,0.9669043439321373,0.6616672325714867,0.0021746127319583032,0.0005664806471373385,22.26666666666667
0.0002526456215058962,0.0005343710099714232,0.9631406849444512,0.7705442427974145,0.021253788308236415,0.00046865325396010303,54.400000000000006
5.2054225740856306e-05,0.00018754270005521878,0.9751122248952058,0.6112005804456115,0.001601201523435393,0.0006417650196398138,41.6
0.00039095624042790944,6.043803955566673e-05,0.9580664253351098,0.7144207091609487,0.002602387930427134,0.0008282099311130009,0.26666666666666666
3.357619575380683e-05,0.0001305379350099444,0.9619871877023964,0.8405463633095156,0.001321250569902201,0.0003627964391421888,50.26666666666667
6.738787101557458e-05,3.3794276836468234e-05,0.953207876243597,0.7792235997876726,0.00030808050360744873,0.00029215386146430285,55.60000000000001
0.00013677031250659323,0.00010675940881531923,0.9810856820021825,0.8835703039851506,0.006377340077085973,0.000557921410613895,61.6
0.00014920779170476378,7.717487095618223e-05,0.980379816414062,0.8934890149231774,0.05231405626554494,0.0005105928089560643,63.06666666666667
0.00019112564244335865,8.21986914391488e-05,0.9905511148418433,0.8921615302755467,0.09890672313901581,0.0005347695561779005,58.666666666666664
0.0001487106580755297,0.00010835541086557213,0.9991409417567734,0.7406157301146359,0.06374398494109366,0.000777155032161961,51.06666666666667
0.00030507793660510153,0.00015130977376261051,0.9809480673237025,0.8604145222012318,0.04166317039710782,0.00043159894530147257,61.6
0.00030171389581313976,0.00014158052422953956,0.981401677720734,0.6871756154047975,0.04860120564496509,0.0006079221499773714,57.99999999999999
0.0001341329751619143,0.00021785474406522213,0.9881899233980838,0.7851669136280348,0.04174580715178819,0.0009488326179208461,59.199999999999996
9.936908895040248e-05,0.00017654039548355477,0.9762299662776865,0.8936170102910138,0.02948642365698887,0.00044548041150984356,61.46666666666667
0.0005535790517295804,0.00027224724229185394,0.9798095462072607,0.8429927736879315,0.06733320745979855,0.0007235949094424617,0.0
0.00020839019899821073,0.00012752685080373856,0.9848960678723443,0.10119901242497081,0.02292904207971533,0.00023995745522964682,63.46666666666667
0.00016228848763308752,0.000126332763243739,0.98380882731738,0.12721623951853311,0.016475975006417648,0.00014458333754268444,57.86666666666667
0.00023225097848347497,0.0001494362495196764,0.9866865248169678,0.23286209108606273,0.032290335439087096,0.0004167132507853811,54.400000000000006
0.00012333839813981153,0.00010353184740612081,0.9699667807484,0.10105726505296818,0.009855898798057101,9.143177671740181e-05,53.46666666666666
0.00036774007870072283,7.366007817042114e-05,0.9944913605146364,0.11285121529295063,0.04224881219518746,0.00024193633931252612,57.06666666666666
0.00020597267999113362,8.83189502939014e-05,0.9776975447835708,0.16859321320841267,0.02374079720686618,0.0004868263764085855,61.6
0.0002974240492458919,4.326253395622918e-05,0.9737802160891239,0.3129654095413617,0.08596051952138159,0.00019888907935220788,60.13333333333334
9.40821181951798e-05,0.00016212839689571816,0.9897164362440835,0.3730412094090836,0.0505262668624012,0.0001256916535991619,57.333333333333336
0.00017736568740222354,0.00025287992511621634,0.9654232512731777,0.8110472344405703,0.015121209353045789,0.0005947294616008491,54.93333333333334
0.0008109966608450067,0.00020149946602226025,0.9791524675881773,0.4557309952561118,0.006036493123173217,0.00030385165124388656,57.333333333333336
0.00021326459237991323,5.4129642336663964e-05,0.98441556162591,0.8981535580319376,0.06600220825647876,6.694537672150499e-05,61.73333333333333
0.0001273151289993731,5.415143073190256e-05,0.9847990574685668,0.1404415666395333,0.06857355706456648,5.5544494754359486e-05,61.6
0.00027856920390562204,4.5426046495566175e-05,0.9827541693794544,0.8610929922146967,0.035867556575203845,6.686077323850593e-05,59.333333333333336
0.0003366162018809403,0.00011883687753064968,0.9805809888594312,0.7903506502532237,0.05516494603300417,0.00011038688178326142,62.66666666666667
0.0004846135814293109,6.945230134051454e-05,0.972361036045046,0.7517520635493241,0.058779524900934535,0.00010888694034849887,60.0
0.00022471103080608498,3.8371122387940916e-05,0.9854722703915002,0.8018253760847784,0.07311971964964245,3.834492391275663e-05,58.53333333333334
0.000346188615902162,0.00011585675946092127,0.9691653986225169,0.2745924444221906,0.09961289155852028,8.787629386961035e-05,61.199999999999996
7.099851900725605e-05,9.845798644163298e-05,0.9752975365109565,0.7111753604998068,0.08545917209913878,0.00013894503893979206,62.133333333333326
6.5233786977543e-05,7.840084036424218e-05,0.9752831931861393,0.6328850201632241,0.08277712068434157,0.00015987319340230575,59.333333333333336
0.00010818077701860192,6.43866753388324e-05,0.9715367343709597,0.695595405250935,0.057603296799441796,0.0001376148415733935,61.46666666666667
0.00016067968905143367,5.176651638143608e-05,0.9587742963545135,0.7267946532465059,0.02533495579433694,7.72484924525419e-05,54.800000000000004
0.00020236931351860587,9.630665415135983e-05,0.963777066738667,0.2243628171575967,0.049457397748665324,0.00010476987217064923,61.73333333333333
0.0004330251004829184,9.307648836451262e-05,0.963888773929348,0.15532285265200935,0.08573117205828844,0.00011866966296909161,57.46666666666667
0.0001901400937165855,0.00012204047412874538,0.9682127511304695,0.2006024089260024,0.05298864312564256,0.00010505661179074022,62.26666666666667
7.762321122063415e-05,0.00012794264440508003,0.9683166810073993,0.2043244063710437,0.07528598265818681,0.00013026373991827277,60.93333333333333
0.00026029413025003444,0.00031957779515634813,0.9774674095206152,0.7892078969353049,0.00013197995357332114,9.480793051991943e-05,57.599999999999994
4.889018336886564e-05,0.00040642269031031415,0.9734074319938036,0.11065431421600998,0.04669496646554419,0.00017863284406395043,56.00000000000001
0.00017329751779840877,6.473602186459597e-05,0.9675565884343359,0.8509362727741364,0.05805026699101817,7.625521252502653e-05,53.333333333333336
0.00011021338523059164,8.189018133916083e-05,0.9880410097764561,0.7480475069303936,0.0006483508968927958,0.00020615660080582055,62.8
5.920126045148413e-05,8.30887707486223e-05,0.9926809419853037,0.5915031657835784,0.0007044125129683521,0.00015368259621365485,58.266666666666666
7.204317782495904e-05,0.00012287949092250645,0.961320087247828,0.6532799703061719,0.00047613392971110276,0.00011894269019241445,60.0
9.111631266676473e-05,0.0001635061368869684,0.996458974367189,0.7517639574189666,0.0018943943912311197,0.00019995821553600544,54.400000000000006
0.00011480644194152908,6.804506601497955e-05,0.9886101895475661,0.7964862220927083,0.0002568226213011886,6.522366406601514e-05,63.33333333333333
0.0001030932850720415,6.723622988529417e-05,0.9884356329968528,0.679279043383751,0.0002580324918210098,0.0002670899640411083,56.39999999999999
0.0001468698849749633,7.708710044971748e-05,0.9794461039382985,0.7960422855977611,0.00017526961237975954,0.0002294558708339342,60.93333333333333
0.00012064106066261595,0.00010211846199099806,0.9904926586011462,0.8273525904257645,0.00024770537588256176,0.00010183171800923679,56.93333333333334
8.415364642209388e-05,8.980350570429704e-05,0.9708739244482767,0.7260953845149469,0.00033678528131673465,0.00016609061591487184,54.93333333333334
0.0001176822908078282,5.692272116517639e-05,0.9655320001189336,0.7560883966280865,0.0008659338235162161,0.00014337401646240583,62.93333333333333
5.857069914297844e-05,0.00011673684082022654,0.975839306345914,0.7648312642770289,0.0008649897262857763,0.00013969940649472424,57.99999999999999
1.0341349752562028e-06,0.0010413374161866865,0.9941339697011207,0.7031772051973701,0.0004748036974216119,0.00011850317077354265,52.26666666666666
3.473456799374601e-05,4.8680376569280344e-05,0.9657825386159054,0.256285893491264,0.0006703965426647003,0.0002062584233523914,57.733333333333334
0.0003379812478142119,0.00018590268270553094,0.9877441302684874,0.4121922748974983,0.0011499572482881683,0.0001843275448065555,58.53333333333334
0.00011622022728361116,5.669138859935427e-05,0.9605435152791241,0.8542092171740483,0.0009069508836925071,0.00014515664893018969,61.199999999999996
0.00014647719628541566,0.00013724927947785968,0.9824145268346828,0.7750234464121284,0.0008082026072674788,8.481471183421109e-05,59.46666666666667
0.00010001160601157209,8.193950224853945e-05,0.954997432661389,0.8188270004773595,0.00022123825065514067,0.00012965115467223986,62.8
0.00010049673550040222,7.392516785199127e-05,0.9544679969734076,0.8121614094395907,0.00018265365379332242,0.00013012859741957166,58.53333333333334
0.00018548077385262837,9.84576246527301e-05,0.9578750551474513,0.7251629176445493,0.00022795529905573065,0.00016744669445352658,57.86666666666667
7.170983064607195e-05,8.282219218446294e-05,0.9858125672921142,0.5512087240740942,0.00021711786811511578,0.0001078612220087002,57.333333333333336
8.615656204273593e-05,0.00010956052819978586,0.9516008780448971,0.6297261057966963,0.0001492700922274462,9.897306775986533e-05,60.0
0.0002515729098551118,6.42671136844303e-05,0.9775310491713799,0.6699309046644446,0.00031405723468794564,0.00024290022738335365,60.53333333333333
0.0001595331461181697,8.686324856272295e-05,0.9662613993988457,0.33746493525399635,0.0006034207295789725,6.19099876220697e-05,62.53333333333333
0.0001610432159338015,8.829344963553303e-05,0.9742312792848161,0.3480301930500501,0.00037499472541496537,5.766690326944635e-05,61.86666666666667
0.00016042218667608005,9.341866204191018e-05,0.9741084854151643,0.37574921892663904,0.0005605234895043241,5.8165837085237657e-05,60.93333333333333
0.00019651624826913215,8.84821451746253e-05,0.971187394279734,0.33280348894159645,0.000395800587576035,4.6266815800354266e-05,58.666666666666664
0.00011901229783490438,7.860586058360667e-05,0.9672168595372573,0.32021386711238675,0.00027694452232413446,4.682867553317197e-05,61.199999999999996
0.00013575901028110377,0.00010123171081225833,0.9693495828268774,0.33717971536242203,0.0006355701212738548,8.365107956691059e-05,64.0
0.00014413962901453392,0.00021442170494920026,0.9691257121138953,0.13665319509708723,0.000640586116715162,6.670724623060039e-05,58.93333333333334
0.0001038669794618923,0.00014339611774011278,0.9651802063340859,0.4722062123172529,0.0004725677597371021,8.342365107366779e-05,61.6
0.0003823782194142055,0.00011567472326392785,0.9804768592939226,0.181193487886834,0.09895455529537613,0.0001533081948924398,7.466666666666668
0.00022157205314991512,7.12878966831624e-05,0.9830366418845559,0.20929142573152928,0.00021770234870993095,6.234097464854738e-05,59.599999999999994
0.0005491233835670315,0.00010532434513021184,0.9717179509654861,0.7543201823005988,0.07328641820313925,9.005142118456228e-05,56.53333333333334
0.00012311939496930933,0.0002841314424053885,0.9622547766609929,0.2836282741435705,0.036730161550388274,0.00011604665835021483,59.06666666666667
0.00017459662898242073,8.54927236105845e-05,0.9755502333840732,0.33853838297526967,0.0003480684186472087,5.310086070325595e-05,57.599999999999994
0.0001364351095269053,0.00012630947080732933,0.9787550015794795,0.36753813512379213,0.0006127504755498721,7.22677946579677e-05,63.06666666666667
0.0001361005519321115,0.0001325755982604575,0.9229701807923867,0.37448989695488266,0.0005482655957245347,7.79522181694646e-05,59.46666666666667
9.232977563467734e-05,0.0001588348915743092,0.9111855336158262,0.4123977119138943,0.0007259043054988704,6.964942973401775e-05,57.199999999999996
0.00029219865955101463,0.0001191600055961334,0.9788985207363706,0.3899770133292878,0.0005888038162730171,9.500591716311655e-05,63.06666666666667
0.0002456079949561071,0.0001240963574728863,0.9790774831630876,0.3628248049868564,0.0004555419449941185,9.382581375061324e-05,61.33333333333333
0.00010969739696685442,9.810251048614339e-05,0.9811966049970784,0.3926074042102531,0.000582247669002847,7.318588477823203e-05,61.86666666666667
6.423545781985588e-06,0.00010858631036571779,0.9778410011158624,0.31626275472318127,0.000633854421098223,0.00012894513511741188,38.800000000000004
0.0002748796067924495,0.00011856342876393305,0.9390520849254325,0.35250031383493535,0.0001184754012512126,0.00010280012668148531,50.8
0.0001847067125742057,9.877849891059581e-05,0.9889168991735245,0.3388268644253574,0.08466332879245271,8.314860457441207e-05,59.333333333333336
0.0003227702930922631,0.000248301536994083,0.9858261879127157,0.5106714965562735,0.000996712755698513,0.00010755537921287902,56.93333333333334
0.00013601459645843703,0.00013955159711037928,0.9694817317845479,0.26670509334288967,0.0004246830478522955,0.00013967579876421937,60.13333333333334
0.0004499354358519075,7.854549961305252e-05,0.9666084713955544,0.812159891583701,0.0007955500388991913,6.395337030222281e-05,54.93333333333334
0.00020735210592952655,0.00011294704249597214,0.9838117231145537,0.3027635288997544,0.0005155311878676762,0.00012092435603430407,61.46666666666667
0.0001548249058544517,6.044015449004743e-05,0.9728124666115463,0.29197668867184545,0.05119838273626934,9.49695721213535e-05,60.0
0.0002882111659758503,0.0007513347785440564,0.9765570499153958,0.8560776696192718,0.061158489256720155,7.366557730869993e-05,63.46666666666667
0.00022633458075329077,0.0014359999288652895,0.9766244308044326,0.434337882651329,0.043424873052276505,7.225323337867211e-05,57.06666666666666
0.00028758006794453027,0.0007220131825320051,0.9793968692036069,0.3927837589979648,0.05566637750378506,7.941334842826174e-05,59.333333333333336
0.00010035571778576728,0.0008085063248933306,0.9811266516168723,0.15462057180080718,0.06381234702472187,8.712313866648997e-05,60.53333333333333
0.00011326247813277819,7.132369884264348e-05,0.9916004222376428,0.325558750939112,0.03674729752905395,0.00011275487499693496,59.199999999999996
0.00038579242534977464,0.0006369657393197755,0.9763596070495418,0.8362471556058335,0.07710556077291636,6.103887617492806e-05,61.33333333333333
0.00032303766314268354,0.0005487418119228053,0.9681670501998778,0.8771972812594929,0.0007176624568072053,5.160858467798293e-05,54.266666666666666
0.00026980009772750377,0.00012528023776972158,0.987170359999695,0.770247578563627,0.06508373364774159,0.00015226600639850894,59.599999999999994
0.0001270135710102933,0.00036411503270446433,0.973025089992195,0.8531464682190509,0.09322923605246985,0.0001261668273449952,61.86666666666667
0.00018996624996765323,0.0004611058385215479,0.963475148944703,0.8184024948350819,0.0006446777769825078,9.827871283087051e-05,57.86666666666667
0.00042097444990420115,0.00015032993548556297,0.9824055732968602,0.8967484242336327,0.0002879924844944541,0.00013508025193495745,61.6
0.00023572449248239103,9.926072948798908e-05,0.9787177974482076,0.7914356430655044,0.001200545492017431,7.552643253109676e-05,61.73333333333333
8.093550853967334e-05,8.470685067508136e-05,0.970938285644305,0.731300289689478,0.003468637194753612,0.00017325640321018946,62.26666666666667
8.761021517632773e-05,0.00117316776061984,0.9705115253972946,0.7000464900474752,0.01156142229235083,0.0001984850922037121,61.86666666666667
7.31961994720738e-05,6.716375017442733e-05,0.9758734433219725,0.7183341525454293,0.027494319477205376,2.2595488592702416e-05,60.93333333333333
0.00015047571095600334,8.368302287204304e-05,0.9668584176272075,0.7443400516997287,0.0035795390826120132,0.00016740693571990658,60.13333333333334
0.0001121517817055791,9.114420327700617e-05,0.9708960465355667,0.8630768204275449,0.008839577830578978,0.00018451874617951032,61.06666666666667
6.347510111887344e-05,7.64603934935574e-05,0.9744409451078266,0.7998924045482659,0.00019540889528033665,3.625990209433125e-05,41.6
8.106045944693304e-05,0.00010636728713298279,0.9680820102603025,0.7615766158950678,0.0008891799886832761,1.1307380756027512e-05,55.2
9.52050375482463e-05,9.233395449364052e-05,0.972341224436908,0.8413342341671419,0.0005536037146475263,0.00017263091034234334,58.666666666666664
0.00034249745521993915,0.0001344661471633596,0.9655281663760006,0.78561541265481,0.018327883647887212,0.0001474558856439911,60.53333333333333
0.00017072799806260063,0.000175237825294347,0.9842730263673792,0.7371158552992544,0.0046018558468725185,0.00021609988963380627,63.866666666666674
0.0001334636719953163,0.00012367493639528834,0.9846849696344512,0.7331802508758126,0.0001611783459936579,0.00021667098339632967,62.26666666666667
0.00017659102851452717,0.00012591677446435138,0.986022936301567,0.6806144659481844,0.005066543124477559,0.0002353103564819835,62.93333333333333
0.00015870121127387263,0.00017520912272504888,0.9838106241485123,0.6472683141370922,0.004181459448440554,0.0002511954547461475,58.13333333333334
0.00013638450617436935,0.00012935462255486888,0.9861550130766463,0.6767885204021316,0.0031304671088490687,0.00022609637467493342,59.46666666666667
0.00017840010841818036,0.00015322925242273452,0.9895698220996656,0.7555396637042758,0.00015459029063495607,0.00021228287437693235,61.33333333333333
0.00017154580045302618,0.00011870303947761874,0.9848604957951058,0.11771753534595793,0.004436797619549452,0.00021197932858504613,57.86666666666667
0.00012440573287936623,0.00013858778815099002,0.9873450064887705,0.7178338904230259,0.00021214623872596507,0.00019399877411145617,56.8
0.00020519168271895233,0.00011020507963839751,0.9821680395608716,0.6835196749321503,0.005143063594884683,0.0002761511107650912,63.6
0.00020347391624780134,0.00011096001904977704,0.9820022983996317,0.6916293403169506,0.00581028102920641,0.0002934922975361217,61.33333333333333
0.00014580812437623388,0.00012245265278858965,0.981432945144677,0.7332900032841743,0.0046292831498214015,0.0002662714703430563,58.8
0.00019273913948865163,0.00010308315936801437,0.9848515005477915,0.6674479158989212,0.005769353962023107,0.00022977564168303734,58.93333333333334
0.00016208993890808545,0.00016664339537526685,0.9802886569146028,0.3650028407717629,0.002366999278624167,0.00032772736370215464,62.8
0.00021863290848096923,0.00019537275924411945,0.9798608056664808,0.35822833603788384,0.003708206023444995,0.00027075931855450106,61.6
0.00016901062370011037,0.00015999423266349887,0.9830992117369024,0.39394273279968156,0.002872538817395077,0.00028054232026295943,61.06666666666667
0.00012846857917713756,0.00014377703812559108,0.9779699358321958,0.3414796806173194,0.007686247749296503,0.00023739704897570384,58.8
0.00015517566853393987,0.0001681478078690604,0.9885378565947553,0.36714857161001163,0.005148903577559189,0.00021558975660296704,58.666666666666664
0.00013371812300699005,0.00011411638177089234,0.98646806897527,0.6034729087666466,0.003352737663079247,0.00018918641878882088,62.0
0.00010562623892016132,0.0001303690322826914,0.9805882918370562,0.3049516918340686,0.005261826325143433,0.0003230336429733463,62.93333333333333
0.0001060784377054023,0.00013669277375394164,0.9795999917474701,0.3033297425482064,0.006553775475264987,0.0003313111585245418,59.73333333333334
0.00011102835355863614,8.088130234140079e-05,0.9809697832944457,0.32202107888976533,0.005464827494338938,0.0003756742354786432,58.13333333333334
0.00024226800116185077,0.00010643061240298849,0.9770152313600929,0.313345883960333,0.002516726259811959,0.0003368964391556709,55.2
0.00019825219979264692,9.505290377078118e-05,0.9826473088391646,0.3036715458680352,0.004847115492341,0.00030449385665476977,58.8
9.686673847979898e-05,0.0001810866008250214,0.9783483701380652,0.34375814679323313,0.004032336022400739,6.896350478701791e-05,61.86666666666667
0.0001400048684304347,0.00012926803218041137,0.9836831609544437,0.3855730670869049,0.00017248949066459528,0.0002590551181627283,62.93333333333333
0.00015848556740688375,0.00014867933570028493,0.9803756767012162,0.3785963023903472,0.00681257641265724,0.00025982442962933815,61.86666666666667
0.00011129947525778837,0.00012895724429888992,0.9911803608887704,0.40664277867243276,0.00024347437017902473,0.000293901707837017,59.199999999999996
0.0001747690802883128,0.0001169290183713467,0.983056596161437,0.37527936068304035,0.0001287122752250827,0.000247696796622947,56.266666666666666
0.00014248926735331018,8.483754898771302e-05,0.9866739846944601,0.33256921777514376,0.004234157917794076,0.00031111953730595884,59.06666666666667
0.00012364967670933262,0.00013288985515011936,0.944785835943463,0.42435946416752585,0.00018983658103982314,0.00034984667678495177,56.8
0.00026788294209515557,7.544810799302857e-05,0.9811822788074266,0.35532845222828774,0.00027403706054020477,6.255956572099115e-05,57.99999999999999
0.00018374945949923074,0.0001036917288328818,0.9845776658699346,0.38232173352894755,0.013487481898851976,8.796694034390274e-05,61.6
1.9719345906423048e-05,6.400943192414373e-05,0.9936546900693801,0.7720952775884363,0.0005202612561323366,0.0001740376139028679,54.800000000000004
9.15429447993317e-05,0.00016137123719115137,0.9786153427524792,0.8080482825833297,0.001987957834041597,0.00024049415949259101,60.53333333333333
